"ano","codmunres","municipio","cobertura_sinasc"
2021,"260960","Olinda",99.5
2021,"260970","Orobó",100
2021,"260980","Orocó",100
2021,"260990","Ouricuri",99.9
2021,"261000","Palmares",98.9
2021,"261010","Palmeirina",98.9
2021,"261020","Panelas",98.4
2021,"261030","Paranatama",96.4
2021,"261040","Parnamirim",100
2021,"261050","Passira",99.1
2021,"261060","Paudalho",96.2
2021,"261070","Paulista",99.4
2021,"261080","Pedra",96.7
2021,"261090","Pesqueira",98.5
2021,"261100","Petrolândia",99.6
2021,"261110","Petrolina",99.8
2021,"261120","Poção",98.1
2021,"261130","Pombos",99.7
2021,"261140","Primavera",97
2021,"261150","Quipapá",98.8
2021,"261153","Quixaba",98.9
2021,"261160","Recife",99.3
2021,"261170","Riacho das Almas",99.6
2021,"261180","Ribeirão",98.4
2021,"261190","Rio Formoso",99.7
2021,"261200","Sairé",99.2
2021,"261210","Salgadinho",98.4
2021,"261220","Salgueiro",99.5
2021,"261230","Saloá",100
2021,"261240","Sanharó",99.6
2021,"261245","Santa Cruz",100
2021,"261247","Santa Cruz da Baixa Verde",100
2021,"261250","Santa Cruz do Capibaribe",99.8
2021,"261255","Santa Filomena",99.5
2021,"261260","Santa Maria da Boa Vista",99.2
2021,"261270","Santa Maria do Cambucá",48.5
2021,"261280","Santa Terezinha",99.2
2021,"261290","São Benedito do Sul",100
2021,"261300","São Bento do Una",98.8
2021,"261310","São Caitano",100
2021,"261320","São João",99.7
2021,"261330","São Joaquim do Monte",100
2021,"261340","São José da Coroa Grande",99
2021,"261350","São José do Belmonte",99
2021,"261360","São José do Egito",99.7
2021,"261370","São Lourenço da Mata",99.4
2021,"261380","São Vicente Ferrer",98.2
2021,"261390","Serra Talhada",99.8
2021,"261400","Serrita",99.6
2021,"261410","Sertânia",99
2021,"261420","Sirinhaém",97.7
2021,"261430","Moreilândia",100
2021,"261440","Solidão",97.3
2021,"261450","Surubim",99.7
2021,"261460","Tabira",100
2021,"261470","Tacaimbó",100
2021,"261480","Tacaratu",98.8
2021,"261485","Tamandaré",99
2021,"261500","Taquaritinga do Norte",99.2
2021,"261510","Terezinha",100
2021,"261520","Terra Nova",98.6
2021,"261530","Timbaúba",98.7
2021,"261540","Toritama",99.3
2021,"261550","Tracunhaém",100
2021,"261560","Trindade",99.1
2021,"261570","Triunfo",99.4
2021,"261580","Tupanatinga",99.2
2021,"261590","Tuparetama",100
2021,"261600","Venturosa",98.2
2021,"261610","Verdejante",100
2021,"261618","Vertente do Lério",100
2021,"261620","Vertentes",99.3
2021,"261630","Vicência",99.7
2021,"261640","Vitória de Santo Antão",99.9
2021,"261650","Xexéu",99.6
2021,"270010","Água Branca",99.1
2021,"270020","Anadia",99.5
2021,"270030","Arapiraca",97.4
2021,"270040","Atalaia",99.5
2021,"270050","Barra de Santo Antônio",99.2
2021,"270060","Barra de São Miguel",100
2021,"270070","Batalha",98.7
2021,"270080","Belém",98.5
2021,"270090","Belo Monte",94.5
2021,"270100","Boca da Mata",98.4
2021,"270110","Branquinha",100
2021,"270120","Cacimbinhas",100
2021,"270130","Cajueiro",99.6
2021,"270135","Campestre",100
2021,"270140","Campo Alegre",99.8
2021,"270150","Campo Grande",97.6
2021,"270160","Canapi",100
2021,"270170","Capela",99.5
2021,"270180","Carneiros",99.3
2021,"270190","Chã Preta",100
2021,"270200","Coité do Nóia",96.8
2021,"270210","Colônia Leopoldina",100
2021,"270220","Coqueiro Seco",97.9
2021,"270230","Coruripe",99.9
2021,"270235","Craíbas",95.9
2021,"270240","Delmiro Gouveia",99.2
2021,"270250","Dois Riachos",100
2021,"270255","Estrela de Alagoas",98.6
2021,"270260","Feira Grande",97.3
2021,"270270","Feliz Deserto",100
2021,"270280","Flexeiras",98.8
2021,"270290","Girau do Ponciano",95.8
2021,"270300","Ibateguara",99.2
2021,"270310","Igaci",99.4
2021,"270320","Igreja Nova",99.4
2021,"270330","Inhapi",99.2
2021,"270340","Jacaré dos Homens",96.1
2021,"270350","Jacuípe",98.4
2021,"270360","Japaratinga",99.4
2021,"270370","Jaramataia",92.5
2021,"270375","Jequiá da Praia",100
2021,"270380","Joaquim Gomes",98.8
2021,"270390","Jundiá",100
2021,"270400","Junqueiro",98.5
2021,"270410","Lagoa da Canoa",97.3
2021,"270420","Limoeiro de Anadia",97.6
2021,"270430","Maceió",99.4
2021,"270440","Major Isidoro",98.5
2021,"270450","Maragogi",99.4
2021,"270460","Maravilha",99.3
2021,"270470","Marechal Deodoro",99.6
2021,"270480","Maribondo",97.2
2021,"270490","Mar Vermelho",100
2021,"270500","Mata Grande",98.4
2021,"270510","Matriz de Camaragibe",99.7
2021,"270520","Messias",99.6
2021,"270530","Minador do Negrão",100
2021,"270540","Monteirópolis",100
2021,"270550","Murici",100
2021,"270560","Novo Lino",100
2021,"270570","Olho d'Água das Flores",100
2021,"270580","Olho d'Água do Casado",99.3
2021,"270590","Olho d'Água Grande",96.8
2021,"270600","Olivença",100
2021,"270610","Ouro Branco",100
2021,"270620","Palestina",98.9
2021,"270630","Palmeira dos Índios",98.9
2021,"270640","Pão de Açúcar",99.3
2021,"270642","Pariconha",99.3
2021,"270644","Paripueira",100
2021,"270650","Passo de Camaragibe",97.6
2021,"270660","Paulo Jacinto",100
2021,"270670","Penedo",99.4
2021,"270680","Piaçabuçu",99.3
2021,"270690","Pilar",98.2
2021,"270700","Pindoba",97
2021,"270710","Piranhas",98.8
2021,"270720","Poço das Trincheiras",98.5
2021,"270730","Porto Calvo",98.2
2021,"270740","Porto de Pedras",100
2021,"270750","Porto Real do Colégio",99
2021,"270760","Quebrangulo",100
2021,"270770","Rio Largo",99.7
2021,"270780","Roteiro",100
2021,"270790","Santa Luzia do Norte",99.1
2021,"270800","Santana do Ipanema",100
2021,"270810","Santana do Mundaú",100
2021,"270820","São Brás",100
2021,"270830","São José da Laje",100
2021,"270840","São José da Tapera",99.6
2021,"270850","São Luís do Quitunde",99
2021,"270860","São Miguel dos Campos",99.9
2021,"270870","São Miguel dos Milagres",98.7
2021,"270880","São Sebastião",98.4
2021,"270890","Satuba",98.9
2021,"270895","Senador Rui Palmeira",99.5
2021,"270900","Tanque d'Arca",96.9
2021,"270910","Taquarana",95.6
2021,"270915","Teotônio Vilela",94.9
2021,"270920","Traipu",97.7
2021,"270930","União dos Palmares",100
2021,"270940","Viçosa",100
2021,"280010","Amparo de São Francisco",100
2021,"280020","Aquidabã",100
2021,"280030","Aracaju",99.7
2021,"280040","Arauá",100
2021,"280050","Areia Branca",99.6
2021,"280060","Barra dos Coqueiros",99.8
2021,"280067","Boquim",99.7
2021,"280070","Brejo Grande",98.7
2021,"280100","Campo do Brito",100
2021,"280110","Canhoba",100
2021,"280120","Canindé de São Francisco",99.6
2021,"280130","Capela",99.8
2021,"280140","Carira",98.2
2021,"280150","Carmópolis",99.1
2021,"280160","Cedro de São João",100
2021,"280170","Cristinápolis",100
2021,"280190","Cumbe",100
2021,"280200","Divina Pastora",96.6
2021,"280210","Estância",99.9
2021,"280220","Feira Nova",100
2021,"280230","Frei Paulo",99.1
2021,"280240","Gararu",98.6
2021,"280250","General Maynard",100
2021,"280260","Gracho Cardoso",100
2021,"280270","Ilha das Flores",99.3
2021,"280280","Indiaroba",99.6
2021,"280290","Itabaiana",100
2021,"280300","Itabaianinha",99.6
2021,"280310","Itabi",98.1
2021,"280320","Itaporanga d'Ajuda",99.8
2021,"280330","Japaratuba",100
2021,"280340","Japoatã",99.5
2021,"280350","Lagarto",98.4
2021,"280360","Laranjeiras",99.7
2021,"280370","Macambira",97.9
2021,"280380","Malhada dos Bois",98.4
2021,"280390","Malhador",100
2021,"280400","Maruim",99.5
2021,"280410","Moita Bonita",100
2021,"280420","Monte Alegre de Sergipe",99.6
2021,"280430","Muribeca",99.1
2021,"280440","Neópolis",99.6
2021,"280445","Nossa Senhora Aparecida",100
2021,"280450","Nossa Senhora da Glória",100
2021,"280460","Nossa Senhora das Dores",100
2021,"280470","Nossa Senhora de Lourdes",98.8
2021,"280480","Nossa Senhora do Socorro",99.9
2021,"280490","Pacatuba",97.7
2021,"280500","Pedra Mole",100
2021,"280510","Pedrinhas",100
2021,"280520","Pinhão",96.5
2021,"280530","Pirambu",98.4
2021,"280540","Poço Redondo",100
2021,"280550","Poço Verde",98.9
2021,"280560","Porto da Folha",99.3
2021,"280570","Propriá",100
2021,"280580","Riachão do Dantas",100
2021,"280590","Riachuelo",91
2021,"280600","Ribeirópolis",99.4
2021,"280610","Rosário do Catete",100
2021,"280620","Salgado",100
2021,"280630","Santa Luzia do Itanhy",99.1
2021,"280640","Santana do São Francisco",100
2021,"280650","Santa Rosa de Lima",98.4
2021,"280660","Santo Amaro das Brotas",99.3
2021,"280670","São Cristóvão",99.8
2021,"280680","São Domingos",99.2
2021,"280690","São Francisco",100
2021,"280700","São Miguel do Aleixo",100
2021,"280710","Simão Dias",100
2021,"280720","Siriri",99
2021,"280730","Telha",100
2021,"280740","Tobias Barreto",100
2021,"280750","Tomar do Geru",100
2021,"280760","Umbaúba",100
2021,"290010","Abaíra",100
2021,"290020","Abaré",100
2021,"290030","Acajutiba",99
2021,"290035","Adustina",100
2021,"290040","Água Fria",98.1
2021,"290050","Érico Cardoso",100
2021,"290060","Aiquara",100
2021,"290070","Alagoinhas",99.8
2021,"290080","Alcobaça",100
2021,"290090","Almadina",100
2021,"290100","Amargosa",99.3
2021,"290110","Amélia Rodrigues",99.6
2021,"290115","América Dourada",100
2021,"290120","Anagé",99.1
2021,"290130","Andaraí",99.4
2021,"290135","Andorinha",99.4
2021,"290140","Angical",100
2021,"290150","Anguera",100
2021,"290160","Antas",100
2021,"290170","Antônio Cardoso",99.4
2021,"290180","Antônio Gonçalves",100
2021,"290190","Aporá",100
2021,"290195","Apuarema",99.1
2021,"290200","Aracatu",100
2021,"290205","Araças",100
2021,"290210","Araci",99.4
2021,"290220","Aramari",100
2021,"290225","Arataca",100
2021,"290230","Aratuípe",100
2021,"290240","Aurelino Leal",100
2021,"290250","Baianópolis",85.5
2021,"290260","Baixa Grande",99.5
2021,"290265","Banzaê",97.5
2021,"290270","Barra",99.9
2021,"290280","Barra da Estiva",100
2021,"290290","Barra do Choça",99.6
2021,"290300","Barra do Mendes",100
2021,"290310","Barra do Rocha",100
2021,"290320","Barreiras",99.9
2021,"290323","Barro Alto",100
2021,"290327","Barrocas",100
2021,"290330","Barro Preto",100
2021,"290340","Belmonte",100
2021,"290350","Belo Campo",100
2021,"290360","Biritinga",99.1
2021,"290370","Boa Nova",100
2021,"290380","Boa Vista do Tupim",97.3
2021,"290390","Bom Jesus da Lapa",99.7
2021,"290395","Bom Jesus da Serra",100
2021,"290400","Boninal",100
2021,"290405","Bonito",99.6
2021,"290410","Boquira",100
2021,"290420","Botuporã",100
2021,"290430","Brejões",100
2021,"290440","Brejolândia",98.1
2021,"290450","Brotas de Macaúbas",97
2021,"290460","Brumado",99.8
2021,"290470","Buerarema",99.6
2021,"290475","Buritirama",99.1
2021,"290480","Caatiba",98.5
2021,"290485","Cabaceiras do Paraguaçu",100
2021,"290490","Cachoeira",100
2021,"290500","Caculé",99.3
2021,"290510","Caém",98.5
2021,"290515","Caetanos",99.1
2021,"290520","Caetité",99.7
2021,"290530","Cafarnaum",100
2021,"290540","Cairu",97.5
2021,"290550","Caldeirão Grande",98
2021,"290560","Camacan",99.7
2021,"290570","Camaçari",99.3
2021,"290580","Camamu",99.8
2021,"290590","Campo Alegre de Lourdes",99.4
2021,"290600","Campo Formoso",99.9
2021,"290610","Canápolis",93.6
2021,"290620","Canarana",100
2021,"290630","Canavieiras",99.6
2021,"290640","Candeal",97.9
2021,"290650","Candeias",99.1
2021,"290660","Candiba",99.3
2021,"290670","Cândido Sales",100
2021,"290680","Cansanção",99.2
2021,"290682","Canudos",100
2021,"290685","Capela do Alto Alegre",98.4
2021,"290687","Capim Grosso",97.4
2021,"290689","Caraíbas",100
2021,"290690","Caravelas",100
2021,"290700","Cardeal da Silva",99.3
2021,"290710","Carinhanha",100
2021,"290720","Casa Nova",99.9
2021,"290730","Castro Alves",98.8
2021,"290740","Catolândia",96
2021,"290750","Catu",98
2021,"290755","Caturama",100
2021,"290760","Central",100
2021,"290770","Chorrochó",99.4
2021,"290780","Cícero Dantas",99.7
2021,"290790","Cipó",100
2021,"290800","Coaraci",99.2
2021,"290810","Cocos",99.1
2021,"290820","Conceição da Feira",99.1
2021,"290830","Conceição do Almeida",100
2021,"290840","Conceição do Coité",99.9
2021,"290850","Conceição do Jacuípe",99.2
2021,"290860","Conde",99.7
2021,"290870","Condeúba",100
2021,"290880","Contendas do Sincorá",94.9
2021,"290890","Coração de Maria",99.2
2021,"290900","Cordeiros",95.8
2021,"290910","Coribe",100
2021,"290920","Coronel João Sá",99.5
2021,"290930","Correntina",98.9
2021,"290940","Cotegipe",100
2021,"290950","Cravolândia",100
2021,"290960","Crisópolis",100
2021,"290970","Cristópolis",100
2021,"290980","Cruz das Almas",99.9
2021,"290990","Curaçá",99.4
2021,"291000","Dário Meira",100
2021,"291005","Dias d'Ávila",99.6
2021,"291010","Dom Basílio",100
2021,"291020","Dom Macedo Costa",97.4
2021,"291030","Elísio Medrado",98.7
2021,"291040","Encruzilhada",99.5
2021,"291050","Entre Rios",97.2
2021,"291060","Esplanada",99.8
2021,"291070","Euclides da Cunha",99.6
2021,"291072","Eunápolis",99.9
2021,"291075","Fátima",99.5
2021,"291077","Feira da Mata",97.2
2021,"291080","Feira de Santana",99.2
2021,"291085","Filadélfia",100
2021,"291090","Firmino Alves",92.3
2021,"291100","Floresta Azul",100
2021,"291110","Formosa do Rio Preto",99.8
2021,"291120","Gandu",99
2021,"291125","Gavião",100
2021,"291130","Gentio do Ouro",100
2021,"291140","Glória",100
2021,"291150","Gongogi",100
2021,"291160","Governador Mangabeira",99.6
2021,"291165","Guajeru",100
2021,"291170","Guanambi",99.8
2021,"291180","Guaratinga",100
2021,"291185","Heliópolis",99.2
2021,"291190","Iaçu",100
2021,"291200","Ibiassucê",99
2021,"291210","Ibicaraí",100
2021,"291220","Ibicoara",100
2021,"291230","Ibicuí",100
2021,"291240","Ibipeba",100
2021,"291250","Ibipitanga",100
2021,"291260","Ibiquera",96.3
2021,"291270","Ibirapitanga",100
2021,"291280","Ibirapuã",99.2
2021,"291290","Ibirataia",100
2021,"291300","Ibitiara",100
2021,"291310","Ibititá",100
2021,"291320","Ibotirama",99.5
2021,"291330","Ichu",100
2021,"291340","Igaporã",100
2021,"291345","Igrapiúna",98.2
2021,"291350","Iguaí",99
2021,"291360","Ilhéus",99.9
2021,"291370","Inhambupe",99.8
2021,"291380","Ipecaetá",100
2021,"291390","Ipiaú",99.5
2021,"291400","Ipirá",99.8
2021,"291410","Ipupiara",98
2021,"291420","Irajuba",100
2021,"291430","Iramaia",95.5
2021,"291440","Iraquara",99.5
2021,"291450","Irará",99.4
2021,"291460","Irecê",100
2021,"291465","Itabela",100
2021,"291470","Itaberaba",99.8
2021,"291480","Itabuna",99.9
2021,"291490","Itacaré",99.5
2021,"291500","Itaeté",100
2021,"291510","Itagi",99.4
2021,"291520","Itagibá",100
2021,"291530","Itagimirim",98.8
2021,"291535","Itaguaçu da Bahia",98.9
2021,"291540","Itaju do Colônia",98.7
2021,"291550","Itajuípe",100
2021,"291560","Itamaraju",99.8
2021,"291570","Itamari",99.1
2021,"291580","Itambé",100
2021,"291590","Itanagra",98.9
2021,"291600","Itanhém",99.4
2021,"291610","Itaparica",100
2021,"291620","Itapé",100
2021,"291630","Itapebi",100
2021,"291640","Itapetinga",99.9
2021,"291650","Itapicuru",100
2021,"291660","Itapitanga",100
2021,"291670","Itaquara",100
2021,"291680","Itarantim",98.5
2021,"291685","Itatim",100
2021,"291690","Itiruçu",100
2021,"291700","Itiúba",100
2021,"291710","Itororó",99.2
2021,"291720","Ituaçu",99.2
2021,"291730","Ituberá",99.3
2021,"291733","Iuiú",97.4
2021,"291735","Jaborandi",100
2021,"291740","Jacaraci",100
2021,"291750","Jacobina",99.9
2021,"291760","Jaguaquara",100
2021,"291770","Jaguarari",99.5
2021,"291780","Jaguaripe",99.5
2021,"291790","Jandaíra",100
2021,"291800","Jequié",99.8
2021,"291810","Jeremoabo",100
2021,"291820","Jiquiriçá",100
2021,"291830","Jitaúna",99.5
2021,"291835","João Dourado",100
2021,"291840","Juazeiro",100
2021,"291845","Jucuruçu",96.7
2021,"291850","Jussara",100
2021,"291855","Jussari",100
2021,"291860","Jussiape",100
2021,"291870","Lafaiete Coutinho",100
2021,"291875","Lagoa Real",100
2021,"291880","Laje",99.6
2021,"291890","Lajedão",98.3
2021,"291900","Lajedinho",100
2021,"291905","Lajedo do Tabocal",100
2021,"291910","Lamarão",98.2
2021,"291915","Lapão",100
2021,"291920","Lauro de Freitas",98.9
2021,"291930","Lençóis",100
2021,"291940","Licínio de Almeida",99.1
2021,"291950","Livramento de Nossa Senhora",100
2021,"291955","Luís Eduardo Magalhães",100
2021,"291960","Macajuba",100
2021,"291970","Macarani",99
2021,"291980","Macaúbas",100
2021,"291990","Macururé",100
2021,"291992","Madre de Deus",90.5
2021,"291995","Maetinga",100
2021,"292000","Maiquinique",100
2021,"292010","Mairi",97.9
2021,"292020","Malhada",98.5
2021,"292030","Malhada de Pedras",100
2021,"292040","Manoel Vitorino",100
2021,"292045","Mansidão",99.1
2021,"292050","Maracás",98.7
2021,"292060","Maragogipe",100
2021,"292070","Maraú",100
2021,"292080","Marcionílio Souza",100
2021,"292090","Mascote",100
2021,"292100","Mata de São João",98.9
2021,"292105","Matina",99.3
2021,"292110","Medeiros Neto",99.7
2021,"292120","Miguel Calmon",100
2021,"292130","Milagres",99.3
2021,"292140","Mirangaba",100
2021,"292145","Mirante",100
2021,"292150","Monte Santo",99.7
2021,"292160","Morpará",98.2
2021,"292170","Morro do Chapéu",99.8
2021,"292180","Mortugaba",100
2021,"292190","Mucugê",100
2021,"292200","Mucuri",99.3
2021,"292205","Mulungu do Morro",100
2021,"292210","Mundo Novo",98.7
2021,"292220","Muniz Ferreira",98.6
2021,"292225","Muquém de São Francisco",98.3
2021,"292230","Muritiba",99.7
2021,"292240","Mutuípe",100
2021,"292250","Nazaré",98.4
2021,"292260","Nilo Peçanha",97.7
2021,"292265","Nordestina",100
2021,"292270","Nova Canaã",92.9
2021,"292273","Nova Fátima",100
2021,"292275","Nova Ibiá",97.2
2021,"292280","Nova Itarana",98.2
2021,"292285","Nova Redenção",100
